Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Race,Accent,Intensity/Level,Sentiment,Emotion
24747,MLEND,./dataset/mlend\MLEndSND_Public\10582.wav,10582.wav,.wav,Mlend_1,13,,,,Chinese,,,Question
24748,MLEND,./dataset/mlend\MLEndSND_Public\10585.wav,10585.wav,.wav,Mlend_72,18,,,,British,,,Question
24749,MLEND,./dataset/mlend\MLEndSND_Public\10586.wav,10586.wav,.wav,Mlend_41,1000,,,,,,,Neutral
24750,MLEND,./dataset/mlend\MLEndSND_Public\10587.wav,10587.wav,.wav,Mlend_38,13,,,,British,,,Neutral
24751,MLEND,./dataset/mlend\MLEndSND_Public\10588.wav,10588.wav,.wav,Mlend_121,3,,,,Indian,,,Bored
24752,MLEND,./dataset/mlend\MLEndSND_Public\10590.wav,10590.wav,.wav,Mlend_136,90,,,,Indian,,,Neutral
24753,MLEND,./dataset/mlend\MLEndSND_Public\10591.wav,10591.wav,.wav,Mlend_21,1000,,,,Chinese,,,Bored
24754,MLEND,./dataset/mlend\MLEndSND_Public\10592.wav,10592.wav,.wav,Mlend_20,1000,,,,British,,,Neutral
24755,MLEND,./dataset/mlend\MLEndSND_Public\10593.wav,10593.wav,.wav,Mlend_142,16,,,,Thai,,,Question
24756,MLEND,./dataset/mlend\MLEndSND_Public\10594.wav,10594.wav,.wav,Mlend_71,9,,,,British,,,Neutral
24757,MLEND,./dataset/mlend\MLEndSND_Public\10595.wav,10595.wav,.wav,Mlend_69,11,,,,Indian,,,Neutral
24758,MLEND,./dataset/mlend\MLEndSND_Public\10596.wav,10596.wav,.wav,Mlend_94,60,,,,Kazakhstan,,,Neutral
24759,MLEND,./dataset/mlend\MLEndSND_Public\10597.wav,10597.wav,.wav,Mlend_115,11,,,,Lithuanian,,,Happy
24760,MLEND,./dataset/mlend\MLEndSND_Public\10599.wav,10599.wav,.wav,Mlend_78,30,,,,Indian,,,Neutral
24761,MLEND,./dataset/mlend\MLEndSND_Public\10600.wav,10600.wav,.wav,Mlend_55,9,,,,Iranian,,,Neutral
24762,MLEND,./dataset/mlend\MLEndSND_Public\10601.wav,10601.wav,.wav,Mlend_52,9,,,,Chinese,,,Neutral
24763,MLEND,./dataset/mlend\MLEndSND_Public\10602.wav,10602.wav,.wav,Mlend_40,60,,,,,,,Happy
24764,MLEND,./dataset/mlend\MLEndSND_Public\10603.wav,10603.wav,.wav,Mlend_98,5,,,,Indian,,,Question
24765,MLEND,./dataset/mlend\MLEndSND_Public\10604.wav,10604.wav,.wav,Mlend_120,7,,,,Romanian,,,Bored
24766,MLEND,./dataset/mlend\MLEndSND_Public\10606.wav,10606.wav,.wav,Mlend_136,5,,,,Indian,,,Question
24767,MLEND,./dataset/mlend\MLEndSND_Public\10607.wav,10607.wav,.wav,Mlend_114,14,,,,Irish,,,Bored
24768,MLEND,./dataset/mlend\MLEndSND_Public\10608.wav,10608.wav,.wav,Mlend_113,17,,,,Hong Kong,,,Bored
24769,MLEND,./dataset/mlend\MLEndSND_Public\10609.wav,10609.wav,.wav,Mlend_125,10,,,,British,,,Question
24770,MLEND,./dataset/mlend\MLEndSND_Public\10610.wav,10610.wav,.wav,Mlend_153,1000,,,,Greek,,,Neutral
24771,MLEND,./dataset/mlend\MLEndSND_Public\10611.wav,10611.wav,.wav,Mlend_79,10,,,,Egyptian,,,Bored
24772,MLEND,./dataset/mlend\MLEndSND_Public\10612.wav,10612.wav,.wav,Mlend_75,10,,,,,,,Question
24773,MLEND,./dataset/mlend\MLEndSND_Public\10613.wav,10613.wav,.wav,Mlend_17,8,,,,Saudi Arabian,,,Question
24774,MLEND,./dataset/mlend\MLEndSND_Public\10615.wav,10615.wav,.wav,Mlend_68,100,,,,Indian,,,Bored
24775,MLEND,./dataset/mlend\MLEndSND_Public\10617.wav,10617.wav,.wav,Mlend_32,8,,,,Indian,,,Neutral
24776,MLEND,./dataset/mlend\MLEndSND_Public\10618.wav,10618.wav,.wav,Mlend_84,7,,,,Saudi Arabian,,,Bored
24777,MLEND,./dataset/mlend\MLEndSND_Public\10619.wav,10619.wav,.wav,Mlend_100,70,,,,Indian,,,Happy
24778,MLEND,./dataset/mlend\MLEndSND_Public\10620.wav,10620.wav,.wav,Mlend_67,6,,,,British,,,Neutral
24779,MLEND,./dataset/mlend\MLEndSND_Public\10623.wav,10623.wav,.wav,Mlend_51,17,,,,Polish,,,Neutral
24780,MLEND,./dataset/mlend\MLEndSND_Public\10624.wav,10624.wav,.wav,Mlend_3,70,,,,,,,Question
24781,MLEND,./dataset/mlend\MLEndSND_Public\10625.wav,10625.wav,.wav,Mlend_141,1000,,,,Pakistani,,,Question
24782,MLEND,./dataset/mlend\MLEndSND_Public\10627.wav,10627.wav,.wav,Mlend_19,17,,,,,,,Question
24783,MLEND,./dataset/mlend\MLEndSND_Public\10628.wav,10628.wav,.wav,Mlend_95,40,,,,Chinese,,,Bored
24784,MLEND,./dataset/mlend\MLEndSND_Public\10629.wav,10629.wav,.wav,Mlend_152,13,,,,,,,Happy
24785,MLEND,./dataset/mlend\MLEndSND_Public\10630.wav,10630.wav,.wav,Mlend_2,60,,,,Indian,,,Bored
24786,MLEND,./dataset/mlend\MLEndSND_Public\10633.wav,10633.wav,.wav,Mlend_99,1000,,,,,,,Happy
24787,MLEND,./dataset/mlend\MLEndSND_Public\10634.wav,10634.wav,.wav,Mlend_92,1,,,,,,,Question
24788,MLEND,./dataset/mlend\MLEndSND_Public\10635.wav,10635.wav,.wav,Mlend_110,16,,,,Indian,,,Happy
24789,MLEND,./dataset/mlend\MLEndSND_Public\10639.wav,10639.wav,.wav,Mlend_61,15,,,,Indian,,,Question
24790,MLEND,./dataset/mlend\MLEndSND_Public\10640.wav,10640.wav,.wav,Mlend_107,9,,,,British,,,Neutral
24791,MLEND,./dataset/mlend\MLEndSND_Public\10643.wav,10643.wav,.wav,Mlend_6,20,,,,Indian,,,Bored
24792,MLEND,./dataset/mlend\MLEndSND_Public\10645.wav,10645.wav,.wav,Mlend_133,1,,,,British,,,Bored
24793,MLEND,./dataset/mlend\MLEndSND_Public\10646.wav,10646.wav,.wav,Mlend_85,17,,,,British,,,Question
24794,MLEND,./dataset/mlend\MLEndSND_Public\10647.wav,10647.wav,.wav,Mlend_112,12,,,,Indian,,,Question
24795,MLEND,./dataset/mlend\MLEndSND_Public\10648.wav,10648.wav,.wav,Mlend_139,13,,,,Chinese,,,Bored
24796,MLEND,./dataset/mlend\MLEndSND_Public\10649.wav,10649.wav,.wav,Mlend_147,6,,,,British,,,Bored
24797,MLEND,./dataset/mlend\MLEndSND_Public\10650.wav,10650.wav,.wav,Mlend_2,3,,,,Indian,,,Bored
24798,MLEND,./dataset/mlend\MLEndSND_Public\10653.wav,10653.wav,.wav,Mlend_23,1000,,,,British,,,Bored
24799,MLEND,./dataset/mlend\MLEndSND_Public\10654.wav,10654.wav,.wav,Mlend_36,1,,,,Indian,,,Neutral
24800,MLEND,./dataset/mlend\MLEndSND_Public\10655.wav,10655.wav,.wav,Mlend_46,40,,,,Chinese,,,Bored
24801,MLEND,./dataset/mlend\MLEndSND_Public\10656.wav,10656.wav,.wav,Mlend_113,70,,,,Hong Kong,,,Neutral
24802,MLEND,./dataset/mlend\MLEndSND_Public\10657.wav,10657.wav,.wav,Mlend_114,100,,,,Irish,,,Happy
24803,MLEND,./dataset/mlend\MLEndSND_Public\10658.wav,10658.wav,.wav,Mlend_152,13,,,,,,,Bored
24804,MLEND,./dataset/mlend\MLEndSND_Public\10659.wav,10659.wav,.wav,Mlend_15,2,,,,Norwegian,,,Bored
24805,MLEND,./dataset/mlend\MLEndSND_Public\10661.wav,10661.wav,.wav,Mlend_104,8,,,,Dutch,,,Happy
24806,MLEND,./dataset/mlend\MLEndSND_Public\10662.wav,10662.wav,.wav,Mlend_115,16,,,,Lithuanian,,,Question
24807,MLEND,./dataset/mlend\MLEndSND_Public\10663.wav,10663.wav,.wav,Mlend_144,0,,,,Saudi Arabian,,,Question
24808,MLEND,./dataset/mlend\MLEndSND_Public\10666.wav,10666.wav,.wav,Mlend_45,60,,,,Indian,,,Bored
24809,MLEND,./dataset/mlend\MLEndSND_Public\10668.wav,10668.wav,.wav,Mlend_107,10,,,,British,,,Happy
24810,MLEND,./dataset/mlend\MLEndSND_Public\10669.wav,10669.wav,.wav,Mlend_147,15,,,,British,,,Question
24811,MLEND,./dataset/mlend\MLEndSND_Public\10671.wav,10671.wav,.wav,Mlend_15,16,,,,Norwegian,,,Happy
24812,MLEND,./dataset/mlend\MLEndSND_Public\10672.wav,10672.wav,.wav,Mlend_77,20,,,,Mexican,,,Question
24813,MLEND,./dataset/mlend\MLEndSND_Public\10673.wav,10673.wav,.wav,Mlend_49,1000000000,,,,Chinese,,,Happy
24814,MLEND,./dataset/mlend\MLEndSND_Public\10674.wav,10674.wav,.wav,Mlend_87,50,,,,Indian,,,Question
24815,MLEND,./dataset/mlend\MLEndSND_Public\10677.wav,10677.wav,.wav,Mlend_30,1000000,,,,Indian,,,Question
24816,MLEND,./dataset/mlend\MLEndSND_Public\10678.wav,10678.wav,.wav,Mlend_101,18,,,,Indian,,,Bored
24817,MLEND,./dataset/mlend\MLEndSND_Public\10680.wav,10680.wav,.wav,Mlend_5,7,,,,British,,,Question
24818,MLEND,./dataset/mlend\MLEndSND_Public\10681.wav,10681.wav,.wav,Mlend_12,100,,,,Italian,,,Neutral
24819,MLEND,./dataset/mlend\MLEndSND_Public\10682.wav,10682.wav,.wav,Mlend_40,40,,,,,,,Bored
24820,MLEND,./dataset/mlend\MLEndSND_Public\10683.wav,10683.wav,.wav,Mlend_40,13,,,,,,,Neutral
24821,MLEND,./dataset/mlend\MLEndSND_Public\10684.wav,10684.wav,.wav,Mlend_152,19,,,,,,,Bored
24822,MLEND,./dataset/mlend\MLEndSND_Public\10685.wav,10685.wav,.wav,Mlend_90,3,,,,Nigerian,,,Question
24823,MLEND,./dataset/mlend\MLEndSND_Public\10686.wav,10686.wav,.wav,Mlend_17,14,,,,Saudi Arabian,,,Neutral
24824,MLEND,./dataset/mlend\MLEndSND_Public\10687.wav,10687.wav,.wav,Mlend_130,10,,,,British,,,Happy
24825,MLEND,./dataset/mlend\MLEndSND_Public\10691.wav,10691.wav,.wav,Mlend_22,30,,,,Indian,,,Happy
24826,MLEND,./dataset/mlend\MLEndSND_Public\10693.wav,10693.wav,.wav,Mlend_118,70,,,,,,,Question
24827,MLEND,./dataset/mlend\MLEndSND_Public\10695.wav,10695.wav,.wav,Mlend_106,2,,,,Indian,,,Happy
24828,MLEND,./dataset/mlend\MLEndSND_Public\10697.wav,10697.wav,.wav,Mlend_130,15,,,,British,,,Happy
24829,MLEND,./dataset/mlend\MLEndSND_Public\10698.wav,10698.wav,.wav,Mlend_128,13,,,,Portuguese,,,Happy
24830,MLEND,./dataset/mlend\MLEndSND_Public\10699.wav,10699.wav,.wav,Mlend_130,80,,,,British,,,Happy
24831,MLEND,./dataset/mlend\MLEndSND_Public\10701.wav,10701.wav,.wav,Mlend_66,50,,,,British,,,Question
24832,MLEND,./dataset/mlend\MLEndSND_Public\10702.wav,10702.wav,.wav,Mlend_16,9,,,,Portuguese,,,Neutral
24833,MLEND,./dataset/mlend\MLEndSND_Public\10704.wav,10704.wav,.wav,Mlend_55,70,,,,Iranian,,,Bored
24834,MLEND,./dataset/mlend\MLEndSND_Public\10707.wav,10707.wav,.wav,Mlend_12,13,,,,Italian,,,Happy
24835,MLEND,./dataset/mlend\MLEndSND_Public\10708.wav,10708.wav,.wav,Mlend_41,11,,,,,,,Happy
24836,MLEND,./dataset/mlend\MLEndSND_Public\10709.wav,10709.wav,.wav,Mlend_12,1000,,,,Italian,,,Happy
24837,MLEND,./dataset/mlend\MLEndSND_Public\10713.wav,10713.wav,.wav,Mlend_109,15,,,,Indian,,,Happy
24838,MLEND,./dataset/mlend\MLEndSND_Public\10715.wav,10715.wav,.wav,Mlend_46,20,,,,Chinese,,,Question
24839,MLEND,./dataset/mlend\MLEndSND_Public\10718.wav,10718.wav,.wav,Mlend_112,30,,,,Indian,,,Neutral
24840,MLEND,./dataset/mlend\MLEndSND_Public\10719.wav,10719.wav,.wav,Mlend_101,14,,,,Indian,,,Question
24841,MLEND,./dataset/mlend\MLEndSND_Public\10722.wav,10722.wav,.wav,Mlend_125,1000,,,,British,,,Happy
24842,MLEND,./dataset/mlend\MLEndSND_Public\10723.wav,10723.wav,.wav,Mlend_77,2,,,,Mexican,,,Neutral
24843,MLEND,./dataset/mlend\MLEndSND_Public\10724.wav,10724.wav,.wav,Mlend_78,15,,,,Indian,,,Happy
24844,MLEND,./dataset/mlend\MLEndSND_Public\10725.wav,10725.wav,.wav,Mlend_89,70,,,,Indian,,,Neutral
24845,MLEND,./dataset/mlend\MLEndSND_Public\10727.wav,10727.wav,.wav,Mlend_62,8,,,,British,,,Bored
24846,MLEND,./dataset/mlend\MLEndSND_Public\10728.wav,10728.wav,.wav,Mlend_129,1000,,,,Pakistani,,,Question
24847,MLEND,./dataset/mlend\MLEndSND_Public\10729.wav,10729.wav,.wav,Mlend_58,1000000,,,,Hungarian,,,Neutral
24848,MLEND,./dataset/mlend\MLEndSND_Public\10730.wav,10730.wav,.wav,Mlend_63,50,,,,,,,Bored
24849,MLEND,./dataset/mlend\MLEndSND_Public\10732.wav,10732.wav,.wav,Mlend_139,9,,,,Chinese,,,Bored
24850,MLEND,./dataset/mlend\MLEndSND_Public\10733.wav,10733.wav,.wav,Mlend_152,14,,,,,,,Neutral
24851,MLEND,./dataset/mlend\MLEndSND_Public\10734.wav,10734.wav,.wav,Mlend_71,2,,,,British,,,Neutral
24852,MLEND,./dataset/mlend\MLEndSND_Public\10736.wav,10736.wav,.wav,Mlend_33,10,,,,British,,,Question
24853,MLEND,./dataset/mlend\MLEndSND_Public\10737.wav,10737.wav,.wav,Mlend_148,12,,,,Egyptian,,,Neutral
24854,MLEND,./dataset/mlend\MLEndSND_Public\10738.wav,10738.wav,.wav,Mlend_133,1000,,,,British,,,Neutral
24855,MLEND,./dataset/mlend\MLEndSND_Public\10739.wav,10739.wav,.wav,Mlend_115,13,,,,Lithuanian,,,Happy
24856,MLEND,./dataset/mlend\MLEndSND_Public\10740.wav,10740.wav,.wav,Mlend_73,1000,,,,Chinese,,,Question
24857,MLEND,./dataset/mlend\MLEndSND_Public\10741.wav,10741.wav,.wav,Mlend_118,7,,,,,,,Neutral
24858,MLEND,./dataset/mlend\MLEndSND_Public\10742.wav,10742.wav,.wav,Mlend_16,1000,,,,Portuguese,,,Question
24859,MLEND,./dataset/mlend\MLEndSND_Public\10744.wav,10744.wav,.wav,Mlend_63,8,,,,,,,Happy
24860,MLEND,./dataset/mlend\MLEndSND_Public\10747.wav,10747.wav,.wav,Mlend_13,60,,,,Indian,,,Happy
24861,MLEND,./dataset/mlend\MLEndSND_Public\10748.wav,10748.wav,.wav,Mlend_58,18,,,,Hungarian,,,Happy
24862,MLEND,./dataset/mlend\MLEndSND_Public\10749.wav,10749.wav,.wav,Mlend_18,2,,,,Spanish,,,Neutral
24863,MLEND,./dataset/mlend\MLEndSND_Public\10750.wav,10750.wav,.wav,Mlend_56,6,,,,British,,,Happy
24864,MLEND,./dataset/mlend\MLEndSND_Public\10751.wav,10751.wav,.wav,Mlend_86,11,,,,British,,,Neutral
24865,MLEND,./dataset/mlend\MLEndSND_Public\10752.wav,10752.wav,.wav,Mlend_105,40,,,,British,,,Happy
24866,MLEND,./dataset/mlend\MLEndSND_Public\10753.wav,10753.wav,.wav,Mlend_115,60,,,,Lithuanian,,,Neutral
24867,MLEND,./dataset/mlend\MLEndSND_Public\10754.wav,10754.wav,.wav,Mlend_126,6,,,,Nigerian,,,Bored
24868,MLEND,./dataset/mlend\MLEndSND_Public\10755.wav,10755.wav,.wav,Mlend_114,1000000000,,,,Irish,,,Happy
24869,MLEND,./dataset/mlend\MLEndSND_Public\10756.wav,10756.wav,.wav,Mlend_79,8,,,,Egyptian,,,Question
24870,MLEND,./dataset/mlend\MLEndSND_Public\10757.wav,10757.wav,.wav,Mlend_66,1000000,,,,British,,,Neutral
24871,MLEND,./dataset/mlend\MLEndSND_Public\10758.wav,10758.wav,.wav,Mlend_69,1000000000,,,,Indian,,,Happy
24872,MLEND,./dataset/mlend\MLEndSND_Public\10759.wav,10759.wav,.wav,Mlend_131,0,,,,British,,,Happy
24873,MLEND,./dataset/mlend\MLEndSND_Public\10760.wav,10760.wav,.wav,Mlend_29,15,,,,Indian,,,Bored
24874,MLEND,./dataset/mlend\MLEndSND_Public\10761.wav,10761.wav,.wav,Mlend_22,18,,,,Indian,,,Happy
24875,MLEND,./dataset/mlend\MLEndSND_Public\10762.wav,10762.wav,.wav,Mlend_51,50,,,,Polish,,,Bored
24876,MLEND,./dataset/mlend\MLEndSND_Public\10763.wav,10763.wav,.wav,Mlend_96,1000,,,,Bangladeshi,,,Question
24877,MLEND,./dataset/mlend\MLEndSND_Public\10764.wav,10764.wav,.wav,Mlend_145,100,,,,Chinese,,,Neutral
24878,MLEND,./dataset/mlend\MLEndSND_Public\10765.wav,10765.wav,.wav,Mlend_66,1000000000,,,,British,,,Happy
24879,MLEND,./dataset/mlend\MLEndSND_Public\10766.wav,10766.wav,.wav,Mlend_90,12,,,,Nigerian,,,Happy
24880,MLEND,./dataset/mlend\MLEndSND_Public\10767.wav,10767.wav,.wav,Mlend_76,15,,,,British,,,Neutral
24881,MLEND,./dataset/mlend\MLEndSND_Public\10768.wav,10768.wav,.wav,Mlend_85,18,,,,British,,,Happy
24882,MLEND,./dataset/mlend\MLEndSND_Public\10769.wav,10769.wav,.wav,Mlend_11,30,,,,Filipino,,,Bored
24883,MLEND,./dataset/mlend\MLEndSND_Public\10770.wav,10770.wav,.wav,Mlend_152,0,,,,,,,Neutral
24884,MLEND,./dataset/mlend\MLEndSND_Public\10771.wav,10771.wav,.wav,Mlend_88,15,,,,British,,,Neutral
24885,MLEND,./dataset/mlend\MLEndSND_Public\10773.wav,10773.wav,.wav,Mlend_22,0,,,,Indian,,,Happy
24886,MLEND,./dataset/mlend\MLEndSND_Public\10774.wav,10774.wav,.wav,Mlend_110,10,,,,Indian,,,Question
24887,MLEND,./dataset/mlend\MLEndSND_Public\10777.wav,10777.wav,.wav,Mlend_12,2,,,,Italian,,,Bored
24888,MLEND,./dataset/mlend\MLEndSND_Public\10780.wav,10780.wav,.wav,Mlend_34,6,,,,Chinese,,,Bored
24889,MLEND,./dataset/mlend\MLEndSND_Public\10781.wav,10781.wav,.wav,Mlend_151,1,,,,Indian,,,Question
24890,MLEND,./dataset/mlend\MLEndSND_Public\10783.wav,10783.wav,.wav,Mlend_51,16,,,,Polish,,,Bored
24891,MLEND,./dataset/mlend\MLEndSND_Public\10784.wav,10784.wav,.wav,Mlend_94,2,,,,Kazakhstan,,,Neutral
24892,MLEND,./dataset/mlend\MLEndSND_Public\10785.wav,10785.wav,.wav,Mlend_11,30,,,,Filipino,,,Question
24893,MLEND,./dataset/mlend\MLEndSND_Public\10786.wav,10786.wav,.wav,Mlend_61,100,,,,Indian,,,Neutral
24894,MLEND,./dataset/mlend\MLEndSND_Public\10787.wav,10787.wav,.wav,Mlend_35,19,,,,Pakistani,,,Happy
24895,MLEND,./dataset/mlend\MLEndSND_Public\10790.wav,10790.wav,.wav,Mlend_153,15,,,,Greek,,,Happy
24896,MLEND,./dataset/mlend\MLEndSND_Public\10792.wav,10792.wav,.wav,Mlend_10,12,,,,Chinese,,,Happy
24897,MLEND,./dataset/mlend\MLEndSND_Public\10793.wav,10793.wav,.wav,Mlend_83,17,,,,,,,Bored
24898,MLEND,./dataset/mlend\MLEndSND_Public\10795.wav,10795.wav,.wav,Mlend_137,5,,,,Pakistani,,,Bored
24899,MLEND,./dataset/mlend\MLEndSND_Public\10797.wav,10797.wav,.wav,Mlend_14,8,,,,Indian,,,Happy
24900,MLEND,./dataset/mlend\MLEndSND_Public\10800.wav,10800.wav,.wav,Mlend_126,19,,,,Nigerian,,,Question
24901,MLEND,./dataset/mlend\MLEndSND_Public\10802.wav,10802.wav,.wav,Mlend_24,100,,,,Chinese,,,Happy
24902,MLEND,./dataset/mlend\MLEndSND_Public\10803.wav,10803.wav,.wav,Mlend_14,70,,,,Indian,,,Neutral
24903,MLEND,./dataset/mlend\MLEndSND_Public\10804.wav,10804.wav,.wav,Mlend_138,90,,,,British,,,Question
24904,MLEND,./dataset/mlend\MLEndSND_Public\10805.wav,10805.wav,.wav,Mlend_139,1000000000,,,,Chinese,,,Bored
24905,MLEND,./dataset/mlend\MLEndSND_Public\10806.wav,10806.wav,.wav,Mlend_32,15,,,,Indian,,,Bored
24906,MLEND,./dataset/mlend\MLEndSND_Public\10807.wav,10807.wav,.wav,Mlend_138,70,,,,British,,,Neutral
24907,MLEND,./dataset/mlend\MLEndSND_Public\10809.wav,10809.wav,.wav,Mlend_112,1000000000,,,,Indian,,,Bored
24908,MLEND,./dataset/mlend\MLEndSND_Public\10810.wav,10810.wav,.wav,Mlend_13,6,,,,Indian,,,Happy
24909,MLEND,./dataset/mlend\MLEndSND_Public\10811.wav,10811.wav,.wav,Mlend_68,16,,,,Indian,,,Bored
24910,MLEND,./dataset/mlend\MLEndSND_Public\10812.wav,10812.wav,.wav,Mlend_153,1000,,,,Greek,,,Bored
24911,MLEND,./dataset/mlend\MLEndSND_Public\10813.wav,10813.wav,.wav,Mlend_50,0,,,,Indian,,,Question
24912,MLEND,./dataset/mlend\MLEndSND_Public\10814.wav,10814.wav,.wav,Mlend_102,30,,,,Chinese,,,Neutral
24913,MLEND,./dataset/mlend\MLEndSND_Public\10817.wav,10817.wav,.wav,Mlend_69,4,,,,Indian,,,Question
24914,MLEND,./dataset/mlend\MLEndSND_Public\10818.wav,10818.wav,.wav,Mlend_130,90,,,,British,,,Neutral
24915,MLEND,./dataset/mlend\MLEndSND_Public\10819.wav,10819.wav,.wav,Mlend_140,60,,,,Indian,,,Bored
24916,MLEND,./dataset/mlend\MLEndSND_Public\10820.wav,10820.wav,.wav,Mlend_48,90,,,,Indian,,,Bored
24917,MLEND,./dataset/mlend\MLEndSND_Public\10822.wav,10822.wav,.wav,Mlend_80,0,,,,Hong Kong,,,Bored
24918,MLEND,./dataset/mlend\MLEndSND_Public\10823.wav,10823.wav,.wav,Mlend_13,14,,,,Indian,,,Question
24919,MLEND,./dataset/mlend\MLEndSND_Public\10824.wav,10824.wav,.wav,Mlend_82,17,,,,Indian,,,Question
24920,MLEND,./dataset/mlend\MLEndSND_Public\10825.wav,10825.wav,.wav,Mlend_120,100,,,,Romanian,,,Bored
24921,MLEND,./dataset/mlend\MLEndSND_Public\10827.wav,10827.wav,.wav,Mlend_68,90,,,,Indian,,,Neutral
24922,MLEND,./dataset/mlend\MLEndSND_Public\10828.wav,10828.wav,.wav,Mlend_25,80,,,,Hong Kong,,,Bored
24923,MLEND,./dataset/mlend\MLEndSND_Public\10829.wav,10829.wav,.wav,Mlend_12,90,,,,Italian,,,Question
24924,MLEND,./dataset/mlend\MLEndSND_Public\10830.wav,10830.wav,.wav,Mlend_81,19,,,,Indian,,,Question
24925,MLEND,./dataset/mlend\MLEndSND_Public\10832.wav,10832.wav,.wav,Mlend_146,9,,,,British,,,Question
24926,MLEND,./dataset/mlend\MLEndSND_Public\10833.wav,10833.wav,.wav,Mlend_114,18,,,,Irish,,,Happy
24927,MLEND,./dataset/mlend\MLEndSND_Public\10835.wav,10835.wav,.wav,Mlend_107,1,,,,British,,,Bored
24928,MLEND,./dataset/mlend\MLEndSND_Public\10836.wav,10836.wav,.wav,Mlend_122,9,,,,Bangladeshi,,,Bored
24929,MLEND,./dataset/mlend\MLEndSND_Public\10837.wav,10837.wav,.wav,Mlend_16,6,,,,Portuguese,,,Question
24930,MLEND,./dataset/mlend\MLEndSND_Public\10838.wav,10838.wav,.wav,Mlend_55,1000,,,,Iranian,,,Question
24931,MLEND,./dataset/mlend\MLEndSND_Public\10840.wav,10840.wav,.wav,Mlend_90,6,,,,Nigerian,,,Question
24932,MLEND,./dataset/mlend\MLEndSND_Public\10841.wav,10841.wav,.wav,Mlend_122,1,,,,Bangladeshi,,,Neutral
24933,MLEND,./dataset/mlend\MLEndSND_Public\10842.wav,10842.wav,.wav,Mlend_8,4,,,,Chinese,,,Bored
24934,MLEND,./dataset/mlend\MLEndSND_Public\10843.wav,10843.wav,.wav,Mlend_144,14,,,,Saudi Arabian,,,Question
24935,MLEND,./dataset/mlend\MLEndSND_Public\10844.wav,10844.wav,.wav,Mlend_7,70,,,,Uruguayan,,,Neutral
24936,MLEND,./dataset/mlend\MLEndSND_Public\10845.wav,10845.wav,.wav,Mlend_133,3,,,,British,,,Neutral
24937,MLEND,./dataset/mlend\MLEndSND_Public\10847.wav,10847.wav,.wav,Mlend_29,1000000,,,,Indian,,,Bored
24938,MLEND,./dataset/mlend\MLEndSND_Public\10848.wav,10848.wav,.wav,Mlend_110,1000,,,,Indian,,,Bored
24939,MLEND,./dataset/mlend\MLEndSND_Public\10849.wav,10849.wav,.wav,Mlend_110,20,,,,Indian,,,Neutral
24940,MLEND,./dataset/mlend\MLEndSND_Public\10850.wav,10850.wav,.wav,Mlend_118,10,,,,,,,Neutral
24941,MLEND,./dataset/mlend\MLEndSND_Public\10851.wav,10851.wav,.wav,Mlend_59,18,,,,Indian,,,Question
24942,MLEND,./dataset/mlend\MLEndSND_Public\10852.wav,10852.wav,.wav,Mlend_30,3,,,,Indian,,,Question
24943,MLEND,./dataset/mlend\MLEndSND_Public\10855.wav,10855.wav,.wav,Mlend_124,1000,,,,Indian,,,Question
24944,MLEND,./dataset/mlend\MLEndSND_Public\10856.wav,10856.wav,.wav,Mlend_34,1000000,,,,Chinese,,,Neutral
24945,MLEND,./dataset/mlend\MLEndSND_Public\10857.wav,10857.wav,.wav,Mlend_65,11,,,,Indian,,,Question
24946,MLEND,./dataset/mlend\MLEndSND_Public\10858.wav,10858.wav,.wav,Mlend_81,90,,,,Indian,,,Question
24947,MLEND,./dataset/mlend\MLEndSND_Public\10859.wav,10859.wav,.wav,Mlend_144,4,,,,Saudi Arabian,,,Question
24948,MLEND,./dataset/mlend\MLEndSND_Public\10861.wav,10861.wav,.wav,Mlend_138,7,,,,British,,,Question
24949,MLEND,./dataset/mlend\MLEndSND_Public\10862.wav,10862.wav,.wav,Mlend_59,2,,,,Indian,,,Happy
24950,MLEND,./dataset/mlend\MLEndSND_Public\10863.wav,10863.wav,.wav,Mlend_32,20,,,,Indian,,,Happy
24951,MLEND,./dataset/mlend\MLEndSND_Public\10866.wav,10866.wav,.wav,Mlend_40,3,,,,,,,Happy
24952,MLEND,./dataset/mlend\MLEndSND_Public\10867.wav,10867.wav,.wav,Mlend_14,1000000,,,,Indian,,,Neutral
24953,MLEND,./dataset/mlend\MLEndSND_Public\10869.wav,10869.wav,.wav,Mlend_104,0,,,,Dutch,,,Happy
24954,MLEND,./dataset/mlend\MLEndSND_Public\10870.wav,10870.wav,.wav,Mlend_30,10,,,,Indian,,,Happy
24955,MLEND,./dataset/mlend\MLEndSND_Public\10872.wav,10872.wav,.wav,Mlend_76,16,,,,British,,,Question
24956,MLEND,./dataset/mlend\MLEndSND_Public\10874.wav,10874.wav,.wav,Mlend_72,18,,,,British,,,Happy
24957,MLEND,./dataset/mlend\MLEndSND_Public\10875.wav,10875.wav,.wav,Mlend_6,1000,,,,Indian,,,Bored
24958,MLEND,./dataset/mlend\MLEndSND_Public\10876.wav,10876.wav,.wav,Mlend_42,12,,,,British,,,Neutral
24959,MLEND,./dataset/mlend\MLEndSND_Public\10877.wav,10877.wav,.wav,Mlend_113,14,,,,Hong Kong,,,Question
